offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
86943925,78830730,51,C,13,,,
86945053,78830731,2,C,20,,,
86945054,78830731,28,C,20,,,
86945055,78830732,49,C,20,0,N,
86950455,78830733,16,C,13,,,
86950456,78830733,35,C,13,,,
86950457,78830734,27,C,20,,,
86943926,78830735,16,C,13,,,
86949527,78831693,46,C,20,,,
86949540,78831800,39,C,24,,,
86954265,78831810,39,C,24,,,
86949543,78831811,29,C,25,,,
95177263,87005523,35,C,20,,,
95177262,87005523,16,C,20,,,
86951461,78831789,51,C,20,,,
86954262,78831790,16,C,13,,,
86954263,78831790,35,C,13,,,
86944713,78831791,5,C,20,,,
86949539,78831792,23,C,8,,,
86949293,78831793,16,C,13,,,
86949294,78831793,35,C,13,,,
86951463,78831796,51,C,20,,,
86950475,78831797,47,C,20,,,
86950476,78831798,5,C,20,,,
86949295,78831799,5,C,20,,,
86949296,78831801,2,C,25,,,
86945842,78831802,16,C,13,,,
86945843,78831802,35,C,13,,,
86950477,78831803,5,C,20,,,
86949541,78831804,5,C,20,,,
86949542,78831805,51,C,18,,,
86949297,78831806,23,C,24,,,
86945844,78831807,51,C,20,,,
86954264,78831808,35,C,13,,,
86951464,78831809,51,C,20,,,
86949544,78831812,16,C,38,,,
86949545,78831812,35,C,38,,,
86949546,78831813,7,C,18,,,
86954266,78831814,5,C,20,,,
86949298,78831815,5,C,18,,,
86945845,78831816,35,C,13,,,
86949547,78831817,51,C,20,,,
86951465,78831818,49,C,20,0,N,
86954267,78831819,49,C,25,0,N,
86954268,78831820,16,C,13,,,
86954269,78831820,35,C,13,,,
86945846,78831821,5,C,20,,,
86945847,78831822,5,C,20,,,
86949548,78831823,16,C,13,,,
86949549,78831823,35,C,13,,,
86954270,78831826,51,C,13,,,
86951466,78831827,5,C,20,,,
86949550,78831828,14,C,18,,,
86945848,78831829,16,C,13,,,
86945849,78831829,35,C,13,,,
86951467,78831830,2,C,23,,,
86945850,78831831,49,C,20,0,F,
86945851,78831832,35,C,20,,,
86949551,78831833,16,C,20,,,
86949552,78831833,35,C,20,,,
86954271,78831834,45,C,5,,,
86951468,78831836,23,C,8,,,
86949553,78831837,14,C,20,,,
86949554,78831839,47,C,20,,,
86944715,78831840,8,C,20,,,
86951470,78831844,45,C,20,,,
92509464,84661426,11,C,20,,,
91619122,83886709,41,C,5,,,
86950483,78832774,45,C,5,,,
86949562,78832791,7,C,18,,,
92509470,84662915,2,C,20,,,
86949528,78831694,2,C,21,,,
86945061,78831698,23,C,24,,,
86949274,78831699,23,C,12,,,
86943933,78831700,16,C,13,,,
86942903,78831701,45,C,12,,,
86942904,78831701,5,C,12,,,
86940146,78831702,23,C,12,,,
86943934,78831703,16,C,13,,,
86943935,78831703,35,C,13,,,
86950463,78831704,51,C,38,,,
86949275,78831706,51,C,13,,,
86943936,78831707,49,C,13,0,N,
86943937,78831707,5,C,13,,,
86942905,78831708,51,C,20,,,
86950464,78831709,44,C,20,,,
86950465,78831710,23,C,8,,,
86945062,78831711,5,C,20,,,
86945063,78831712,49,C,20,0,N,
86942906,78831713,16,C,13,,,
86940147,78831714,41,C,20,,,
86945064,78831715,45,C,6,,,
86943938,78831716,45,C,20,,,
86943939,78831717,23,C,8,,,
86940148,78831718,23,C,8,,,
86949530,78831719,23,C,8,,,
86945065,78831720,23,C,8,,,
86943940,78831721,47,C,20,,,
86949276,78831722,45,C,20,,,
86950466,78831723,16,C,18,,,
86950467,78831723,35,C,18,,,
86954252,78831724,51,C,20,,,
86954253,78831725,44,C,20,,,
86940150,78831727,46,C,20,,,
86949277,78831728,5,C,20,,,
86940151,78831729,41,C,20,,,
86940152,78831730,23,C,8,,,
86949278,78831731,5,C,13,,,
86944700,78831732,2,C,8,,,
86949279,78831733,5,C,20,,,
86949531,78831734,51,C,5,,,
86949280,78831735,14,C,20,,,
86944701,78831736,47,C,20,,,
86944702,78831736,5,C,20,,,
86945066,78831737,27,C,20,,,
86945067,78831737,51,C,20,,,
86945068,78831738,47,C,20,,,
86945069,78831738,41,C,20,,,
86949532,78831739,23,C,8,,,
86949282,78831743,5,C,18,,,
86954254,78831744,2,C,8,,,
86944705,78831747,23,C,8,,,
86944714,78831824,51,C,20,,,
86949305,78832775,45,C,18,,,
86949306,78832775,5,C,18,,,
86944724,78832787,41,C,20,,,
86944726,78832798,2,C,20,,,
94087409,86039012,49,C,25,,N,
94087410,86039012,5,C,25,,,
86950512,78832924,5,C,1,,,
86949301,78831845,51,C,8,,,
86949302,78831845,23,C,8,,,
86949555,78831846,5,C,38,,,
86949303,78831847,41,C,20,,,
86954273,78831848,23,C,24,,,
86951471,78831849,47,A,20,,,
86945852,78831850,47,A,20,,,
86945853,78831851,5,C,20,,,
86951472,78831853,45,C,25,,,
86951473,78831853,41,C,25,,,
86951474,78831854,14,C,20,,,
86945854,78831855,45,C,18,,,
86950478,78831856,47,C,20,,,
86949557,78831857,2,C,8,,,
86945855,78831858,2,C,8,,,
86951475,78831859,23,C,8,,,
86944719,78831860,5,C,18,,,
86954274,78831861,47,C,20,,,
86951476,78831863,5,C,20,,,
86951477,78831864,51,C,7,,,
86951478,78831864,16,C,7,,,
86951479,78831864,35,C,7,,,
86950479,78831866,45,C,20,,,
86949558,78831867,49,C,20,0,N,
86950480,78831868,5,C,23,,,
86950481,78831869,2,C,25,,,
86949300,78831838,45,C,20,,,
86951469,78831841,11,C,7,,,
86944716,78831842,51,C,20,,,
86944717,78831843,16,C,13,,,
86944718,78831843,35,C,13,,,
86950507,78832904,2,C,24,,,
86945857,78832763,26,C,20,,,
86945858,78832764,5,C,20,,,
86951480,78832765,39,C,20,,,
86951481,78832766,51,C,20,,,
86951482,78832767,51,C,20,,,
86951483,78832767,5,C,20,,,
86945859,78832768,16,C,20,,,
86945860,78832769,23,C,7,,,
86949304,78832770,51,C,18,,,
86949559,78832771,16,C,20,,,
86950482,78832772,5,C,20,,,
86949560,78832773,23,C,5,,,
86949561,78832776,5,C,20,,,
86945861,78832777,49,C,20,0,N,
86949307,78832778,5,C,38,,,
86945862,78832779,20,C,20,,,
86949565,78832796,2,C,25,,,
86954277,78832811,45,C,25,,,
91619017,83887617,49,C,5,,F,
91619019,83887617,5,C,5,,,
90678200,83068589,23,C,24,,,
90375408,82808787,21,C,20,,,
86950529,78833948,36,C,20,,,
86950322,78832842,44,C,20,,,
86954282,78832844,49,C,20,0,N,
86950493,78832845,45,C,20,,,
86954283,78832846,51,C,20,,,
86951490,78832847,51,C,13,,,
86945879,78832848,20,C,20,,,
86954284,78832849,56,C,7,,,
86950494,78832850,11,C,20,,,
86954285,78832851,23,C,24,,,
86954286,78832851,47,C,24,,,
86950495,78832852,45,C,13,,,
86949319,78832853,5,C,20,,,
86950496,78832854,23,C,24,,,
86954287,78832855,41,C,20,,,
86954288,78832856,51,C,13,,,
86945880,78832857,51,C,20,,,
86950497,78832858,5,C,20,,,
86954289,78832859,5,C,25,,,
86950498,78832860,47,C,20,,,
86950499,78832861,5,C,20,,,
86949320,78832862,41,C,20,,,
86954290,78832863,51,C,18,,,
86944736,78832865,16,C,13,,,
86944737,78832865,35,C,13,,,
86950501,78832868,5,C,18,,,
86950323,78832870,23,C,8,,,
86944740,78832871,5,C,20,,,
86944741,78832872,14,C,8,,,
86945881,78832873,35,C,13,,,
86945882,78832874,45,C,20,,,
86951491,78832875,5,C,20,,,
86950502,78832876,45,C,20,,,
86945883,78832877,45,C,13,,,
86951492,78832878,49,C,20,0,N,
86951493,78832879,45,C,24,,,
86951494,78832880,41,C,20,,,
86954291,78832881,23,C,8,,,
90374524,82808791,23,C,24,,,
86950324,78832896,2,C,25,,,
86950510,78832920,49,C,20,0,N,
86950511,78832920,5,C,20,,,
86950328,78832923,45,C,2,,,
86950329,78832923,41,C,2,,,
86950321,78832840,35,C,18,,,
86945877,78832841,16,C,13,,,
86945878,78832841,35,C,13,,,
95658343,87430335,16,C,13,,,
86945070,78831740,49,C,20,0,N,
86949281,78831741,51,C,20,,,
86944703,78831742,5,C,20,,,
86944704,78831745,51,C,20,,,
86950468,78831746,16,C,20,,,
86950469,78831746,35,C,20,,,
86949283,78831748,45,C,20,,,
86945071,78831749,40,C,12,,,
86945072,78831749,23,C,12,,,
86949533,78831750,23,C,12,,,
86949284,78831751,2,C,8,,,
86940153,78831752,23,C,8,,,
86940154,78831752,2,C,8,,,
86940155,78831753,23,C,8,,,
86945073,78831754,23,C,8,,,
86945074,78831754,2,C,8,,,
86940156,78831755,45,C,8,,,
86949534,78831756,45,C,20,,,
86940157,78831757,7,C,20,,,
86940158,78831758,14,C,30,,,
86940159,78831758,5,C,30,,,
86949535,78831759,23,C,8,,,
86954255,78831760,16,C,18,,,
86954256,78831760,35,C,18,,,
86949285,78831761,40,A,3,,,
86949286,78831761,5,C,3,,,
86944706,78831762,45,C,21,,,
90375414,82808789,5,C,20,,,
86949288,78831777,23,C,20,,,
86949537,78831778,51,C,20,,,
86949538,78831779,23,C,8,,,
86949289,78831780,23,C,24,,,
86949290,78831781,23,C,24,,,
86951460,78831782,23,C,8,,,
86945075,78831783,51,C,20,,,
86944710,78831784,16,C,13,,,
86944711,78831784,35,C,13,,,
86949291,78831785,5,C,8,,,
86954261,78831786,23,C,24,,,
86949292,78831787,5,C,20,,,
86944712,78831788,49,C,20,0,N,
86950474,78831794,23,C,8,,,
86951462,78831795,45,C,20,,,
86949299,78831825,45,C,10,,,
86949556,78831852,2,C,8,,,
86944707,78831763,2,C,12,,,
86954257,78831764,23,C,8,,,
86954258,78831764,35,C,8,,,
86954259,78831766,45,C,21,,,
86944708,78831767,47,C,20,,,
86951458,78831768,49,C,20,0,N,
86951459,78831768,5,C,20,,,
86949536,78831769,5,C,20,,,
86950470,78831770,51,C,20,,,
86954260,78831772,51,C,20,,,
86944709,78831773,51,C,20,,,
86949287,78831774,5,C,20,,,
86950472,78831775,27,C,20,,,
86950473,78831776,23,C,8,,,
86921221,78812645,51,C,20,,,
86918826,78811569,46,C,20,,,
86916940,78811570,46,C,20,,,
86921657,78811571,46,C,20,,,
86922765,78811573,16,C,23,,,
86922766,78811573,35,C,23,,,
86916943,78811574,47,C,20,,,
86916944,78811575,16,C,13,,,
86916945,78811575,35,C,13,,,
86921197,78811577,45,C,20,,,
86914880,78811580,46,C,20,,,
86918828,78811581,49,C,20,0,F,
86921199,78811582,49,C,20,0,N,
86919054,78811583,5,C,4,,,
86921658,78811584,5,C,20,,,
86914881,78811585,51,C,3,,,
86921659,78811586,35,C,13,,,
86921200,78811587,11,C,13,,,
86921201,78811587,16,C,13,,,
86921202,78811587,35,C,13,,,
86919055,78811588,5,C,18,,,
86919056,78811589,23,C,12,,,
86919057,78811590,41,C,12,,,
86914882,78811591,46,A,20,,,
86922768,78811592,23,A,8,,,
86922769,78811592,2,A,8,,,
86921660,78811593,14,C,24,,,
86921661,78811593,5,C,24,,,
86918829,78811594,47,C,25,,,
86916946,78811595,50,C,20,,,
86916947,78811595,41,C,20,,,
86916948,78811595,28,C,20,,,
86918830,78811596,45,C,20,,,
86918831,78811596,35,C,20,,,
86916949,78811597,45,C,13,,,
86914883,78811598,41,C,18,,,
86916950,78811599,44,C,40,,,
86921203,78811600,51,C,38,,,
86919058,78811601,5,C,10,,,
86922770,78811603,45,C,20,,,
86922771,78811603,35,C,20,,,
86921206,78811604,46,C,20,,,
86921207,78811605,5,C,18,,,
86921208,78811606,45,C,25,,,
86922772,78811607,7,C,20,,,
86921209,78811608,45,C,41,,,
94086293,86038856,16,C,13,,,
94086294,86038856,35,C,13,,,
86921653,78811530,51,C,20,,,
86918817,78811531,51,C,20,,,
86916935,78811532,47,C,20,,,
86916936,78811533,35,C,13,,,
86922757,78811535,2,A,11,,,
86922758,78811535,46,A,11,,,
86919050,78811536,47,C,20,,,
86921188,78811538,5,C,20,,,
86921189,78811539,40,C,3,,,
86919051,78811540,44,C,20,,,
86916937,78811541,5,C,20,,,
86921190,78811542,45,C,23,,,
86922761,78811543,5,C,20,,,
86921191,78811544,49,C,20,0,N,
86916938,78811545,14,C,13,,,
86918818,78811546,2,C,20,,,
86922762,78811547,56,C,20,,,
86919052,78811548,47,C,20,,,
86921192,78811549,49,C,20,0,N,
86921193,78811550,47,C,46,,,
86918819,78811551,5,C,20,,,
86921654,78811552,40,C,24,,,
86914875,78811553,45,C,46,,,
86921655,78811554,35,C,13,,,
86921194,78811555,46,C,20,,,
86918820,78811556,51,C,41,,,
86916939,78811557,3,C,20,,,
86914876,78811558,51,C,20,,,
86914877,78811559,47,C,20,,,
86914878,78811560,51,C,20,,,
86922763,78811561,11,C,20,,,
86921195,78811562,46,C,20,,,
86922764,78811563,39,C,41,,,
86919053,78811564,47,C,41,,,
86921196,78811565,51,C,20,,,
86914879,78811566,45,C,5,,,
86918821,78811567,45,C,20,,,
86918822,78811567,11,C,20,,,
86918823,78811567,2,C,20,,,
86918824,78811567,41,C,20,,,
86918825,78811567,46,C,20,,,
86921656,78811568,46,C,20,,,
86916941,78811572,16,C,13,,,
86916942,78811572,35,C,13,,,
86918827,78811576,14,C,18,,,
86921198,78811578,45,C,4,,,
86922767,78811579,45,C,20,,,
86917770,78813828,51,C,41,,,
86918873,78813832,47,C,20,,,
86916991,78812784,5,C,20,,,
92509313,84662785,27,C,20,,,
86922469,78813829,46,C,20,,,
86919118,78813830,2,C,25,,,
90375295,82808689,16,C,40,,,
90375306,82807790,16,C,20,,,
90374396,82807787,51,C,20,,,
95177006,87004351,45,C,20,,,
95177007,87004351,11,C,20,,,
86919088,78812725,14,C,20,,,
86923561,78812726,56,C,46,,,
86918857,78812727,45,C,20,,,
86922438,78812728,51,C,20,,,
86916986,78812729,2,C,8,,,
86916987,78812729,41,C,8,,,
86922439,78812730,51,C,13,,,
86922440,78812732,45,C,20,,,
86922441,78812733,5,C,20,,,
86914915,78812734,45,C,20,,,
86914916,78812735,47,C,20,,,
86922442,78812736,45,C,20,,,
86923562,78812737,5,C,20,,,
86918858,78812738,47,C,20,,,
86914917,78812740,14,C,20,,,
86914918,78812740,28,C,20,,,
86922443,78812741,51,C,20,,,
86922444,78812742,14,C,13,,,
86922446,78812744,16,C,13,,,
86922447,78812744,35,C,13,,,
86919090,78812746,45,C,2,,,
86919091,78812746,2,C,2,,,
86922448,78812747,49,C,20,0,N,
86916988,78812748,14,C,23,,,
86914920,78812749,41,C,20,,,
86923564,78812750,23,C,8,,,
86923565,78812750,16,C,8,,,
86922449,78812751,45,C,20,,,
86916989,78812752,41,C,20,,,
86914921,78812755,5,C,25,,,
86919094,78812757,47,C,20,,,
86914922,78812758,45,C,5,,,
86921235,78812763,28,C,25,,,
86924593,78812766,56,C,20,,,
86922454,78812774,47,C,25,,,
93612228,85614481,2,C,20,,,
86916928,78811505,16,C,13,,,
86916929,78811505,35,C,13,,,
86921649,78811506,56,C,41,,,
86910282,78811507,45,C,5,,,
86910283,78811507,41,C,5,,,
86921650,78811508,49,C,6,0,F,
86914870,78811510,51,C,20,,,
86921184,78811511,2,C,46,,,
86914871,78811512,5,C,20,,,
86918808,78811513,41,C,20,,,
86914872,78811514,23,C,12,,,
86921185,78811515,5,C,20,,,
86918809,78811516,46,C,20,,,
86921186,78811517,16,C,13,,,
86914873,78811518,51,C,20,,,
86914874,78811518,44,C,20,,,
86916932,78811519,23,C,8,,,
86916933,78811520,47,C,41,,,
86918810,78811521,45,C,5,,,
86918811,78811522,49,C,20,0,N,
86918812,78811522,5,C,20,,,
86916934,78811523,51,C,18,,,
86919046,78811524,35,C,46,,,
86910284,78811524,16,C,46,,,
86919047,78811525,11,C,23,,,
86919048,78811525,2,C,23,,,
86919049,78811525,28,C,23,,,
86918813,78811526,47,C,20,,,
86918814,78811527,23,C,12,,,
86918815,78811528,16,C,20,,,
86918816,78811528,35,C,20,,,
86921651,78811529,16,C,13,,,
86921652,78811529,35,C,13,,,
86921187,78811534,5,C,20,,,
86922759,78811537,16,C,21,,,
86922760,78811537,35,C,21,,,
93031217,85116517,35,C,13,,,
93031216,85116517,16,C,13,,,
86918869,78813819,47,C,20,,,
86918870,78813819,41,C,20,,,
86918872,78813821,51,C,20,,,
86921250,78813827,13,C,12,,,
90676067,83068454,8,C,20,,,
91124731,83457832,49,C,20,,N,
86923573,78813775,45,C,21,,,
86923574,78813776,49,C,14,1,F,
86918866,78813777,47,C,40,,,
86924606,78813778,4,C,20,,,
86916999,78813779,51,C,40,,,
86924608,78813782,23,C,24,,,
86919108,78813784,45,C,20,,,
86921245,78813785,45,C,41,,,
86919109,78813786,35,C,20,,,
86919111,78813790,41,C,11,,,
86919112,78813791,51,C,20,,,
86924611,78813794,45,C,20,,,
86918868,78813795,45,C,20,,,
86917003,78813796,2,C,25,,,
86917004,78813796,46,C,25,,,
86919113,78813797,51,C,20,,,
86924612,78813799,32,C,20,,,
86924613,78813799,39,C,20,,,
86919114,78813800,44,C,13,,,
86919115,78813801,7,C,20,,,
86923576,78813802,4,C,20,,,
86923577,78813802,39,C,20,,,
86923578,78813804,51,C,3,,,
86919116,78813805,5,C,20,,,
86917767,78813806,47,C,20,,,
86923582,78813814,11,C,20,,,
86923583,78813814,2,C,20,,,
86923584,78813814,41,C,20,,,
86923585,78813814,46,C,20,,,
86924615,78813815,44,C,20,,,
86923586,78813817,5,C,20,,,
86924616,78813818,49,C,20,0,N,
86918871,78813820,45,C,20,,,
86922466,78813822,3,C,20,,,
86922467,78813823,45,C,25,,,
86922468,78813824,45,C,25,,,
86923587,78813826,23,C,8,,,
90677471,83068450,16,C,21,,,
90677474,83068453,45,C,20,,,
91124752,83457288,21,C,5,,,
91124753,83457288,5,C,5,,,
91124739,83457277,49,C,20,,N,
91123995,83457290,49,C,20,,N,
90677477,83068456,47,C,20,,,
91124733,83457274,49,A,20,,F,
91124734,83457274,5,C,20,,,
91124751,83457285,43,C,20,,,
94086283,86038850,35,C,25,,,
94086282,86038850,16,C,25,,,
86916954,78812602,47,C,20,,,
86921217,78812603,14,C,38,,,
86914892,78812604,16,C,20,,,
86914893,78812604,35,C,20,,,
86916955,78812605,16,C,40,,,
86918838,78812606,47,C,20,,,
86922782,78812607,16,C,20,,,
86922783,78812607,35,C,20,,,
86919065,78812608,5,C,5,,,
86918839,78812609,16,C,20,,,
86918840,78812609,35,C,20,,,
86919066,78812610,56,C,8,,,
86919067,78812611,47,C,20,,,
86919068,78812611,11,C,20,,,
86921664,78811632,51,C,20,,,
86916952,78811633,5,C,7,,,
86921665,78811634,23,C,24,,,
86918834,78811635,14,C,20,,,
86918835,78811635,5,C,20,,,
86914890,78811637,45,C,20,,,
86918836,78811638,27,C,40,,,
86914891,78811639,46,C,20,,,
86916953,78811640,45,C,20,,,
86919062,78811642,16,C,13,,,
86919063,78811643,16,C,13,,,
86919064,78811643,35,C,13,,,
86921666,78811644,23,C,12,,,
86918837,78811645,5,C,41,,,
86921216,78811646,45,C,20,,,
86914894,78812612,16,C,21,,,
86921667,78812613,51,C,20,,,
86918841,78812614,45,C,20,,,
86918842,78812614,28,C,20,,,
86918843,78812614,16,C,20,,,
86916956,78812615,45,C,20,,,
86916957,78812615,5,C,20,,,
86922784,78812616,47,C,40,,,
86916958,78812617,36,C,20,,,
86919069,78812619,7,C,20,,,
86922788,78812651,39,C,41,,,
86922789,78812652,45,C,29,,,
86922790,78812652,41,C,29,,,
91617998,83886470,41,C,7,,,
91618850,83886470,45,C,7,,,
86923555,78812704,45,C,5,,,
86923556,78812704,2,C,5,,,
90375288,82808682,49,C,3,,N,
86922453,78812773,45,C,20,,,
86924597,78812775,45,C,20,,,
90374399,82808693,16,C,20,,,
90375309,82808702,51,C,13,,,
86923567,78812786,41,C,20,,,
86922450,78812754,40,C,20,,,
86919093,78812756,45,C,20,,,
86922451,78812759,51,C,18,,,
86918859,78812760,40,C,7,,,
86918860,78812760,28,C,7,,,
86916990,78812761,2,C,20,,,
86919095,78812762,5,C,4,,,
86921236,78812764,51,C,21,,,
86921237,78812765,49,C,20,0,N,
86924594,78812767,16,C,13,,,
86924595,78812767,35,C,13,,,
86923566,78812768,56,C,3,,,
86922452,78812770,5,C,18,,,
95177010,87004353,2,C,7,,,
95177009,87004353,47,C,7,,,
93612191,85620907,45,C,21,,,
86916996,78813754,45,C,13,,,
86916965,78812646,46,C,20,,,
86916966,78812647,45,C,20,,,
86916967,78812647,41,C,20,,,
86918846,78812648,44,C,20,,,
86914903,78812649,46,C,20,,,
86919075,78812650,45,C,20,,,
86921222,78812653,5,C,20,,,
86919076,78812654,45,C,20,,,
86919077,78812655,45,C,20,,,
86914904,78812658,16,C,21,,,
86914905,78812658,35,C,21,,,
86922791,78812659,45,C,46,,,
86918847,78812661,45,C,20,,,
86922792,78812662,5,C,20,,,
86916968,78812663,8,C,20,,,
86914906,78812664,47,C,18,,,
86921223,78812665,47,C,20,,,
86918848,78812666,40,C,21,,,
86922428,78812667,16,C,13,,,
86922429,78812667,35,C,13,,,
86916969,78812668,5,C,13,,,
86916970,78812669,39,C,21,,,
86918849,78812670,45,C,46,,,
86919081,78812671,47,C,40,,,
86918850,78812672,51,C,40,,,
86918851,78812672,5,C,40,,,
86922430,78812673,47,C,20,,,
86922431,78812673,16,C,20,,,
86914907,78812674,14,C,20,,,
86919082,78812675,51,C,18,,,
86919083,78812676,14,C,13,,,
86918852,78812677,47,C,46,,,
86921224,78812678,7,C,20,,,
86918853,78812679,2,C,20,,,
86922432,78812682,5,C,13,,,
86923551,78812693,51,C,20,,,
92509314,84661262,2,C,5,,,
90374459,82808747,47,C,20,,,
86919099,78812778,47,C,5,,,
86919100,78812780,45,C,20,,,
86924601,78812781,45,C,20,,,
86918861,78812782,20,C,8,,,
86922455,78812783,40,C,20,,,
86922456,78812783,44,C,20,,,
93612236,85614485,35,C,11,,,
93612235,85614485,16,C,11,,,
86923570,78813761,5,C,20,,,
86921242,78813762,16,C,13,,,
86921243,78813762,35,C,13,,,
86921239,78812789,14,C,18,,,
86922457,78812791,13,C,20,,,
86922458,78812791,41,C,20,,,
86921240,78812792,5,C,20,,,
90677475,83068455,56,C,20,,,
86916994,78813752,35,C,20,,,
86916995,78813752,39,C,20,,,
86922459,78813753,39,C,20,,,
86922460,78813755,16,C,40,,,
86922461,78813755,35,C,40,,,
86923569,78813757,51,C,13,,,
86916997,78813758,45,C,20,,,
86924603,78813759,16,C,20,,,
86924604,78813759,35,C,20,,,
92050290,84260380,16,C,20,,,
90374456,82807838,16,C,13,,,
90375359,82807842,21,C,20,,,
90375331,82807817,2,C,7,,,
90374466,82807848,51,C,20,,,
91123984,83457835,56,C,20,,,
86919103,78813763,51,C,20,,,
86921244,78813764,5,C,20,,,
86919104,78813765,5,C,20,,,
86919106,78813767,45,C,18,,,
86918863,78813768,39,C,24,,,
86923571,78813772,51,C,13,,,
86923572,78813773,51,C,20,,,
86922463,78813780,2,C,20,,,
86917001,78813792,41,C,20,,,
86917002,78813792,46,C,20,,,
90677473,83068451,5,C,41,,,
90677472,83068452,49,C,20,,F,
91123980,83457272,49,C,20,,N,
94575579,86470372,45,C,40,,,
94086292,86038464,2,C,20,,,
86919086,78812703,45,C,20,,,
86923557,78812705,5,C,20,,,
86914912,78812706,45,C,20,,,
86921228,78812707,5,C,20,,,
86918854,78812708,49,C,20,0,N,
86914913,78812709,47,C,14,,,
86919087,78812711,7,C,20,,,
86916984,78812712,5,C,18,,,
86921231,78812713,14,C,18,,,
86922436,78812714,45,C,20,,,
86922437,78812715,45,C,20,,,
86916985,78812716,45,C,20,,,
86914914,78812717,8,C,5,,,
86923558,78812718,45,C,21,,,
86918855,78812719,14,C,20,,,
86918856,78812720,16,C,20,,,
86921232,78812721,45,C,7,,,
86921233,78812721,11,C,7,,,
86921234,78812722,45,C,25,,,
86923559,78812723,51,C,46,,,
86923560,78812724,2,C,20,,,
86919089,78812731,11,C,8,,,
86919084,78812680,13,C,20,,,
86914908,78812681,51,C,20,,,
86922433,78812683,5,C,20,,,
86921225,78812684,45,C,20,,,
86922793,78812685,49,C,21,0,F,
86922794,78812685,5,C,21,,,
86916971,78812686,45,C,18,,,
86916972,78812686,2,C,18,,,
86916973,78812686,5,C,18,,,
86922434,78812687,5,C,38,,,
86922795,78812688,5,C,21,,,
86922435,78812689,45,C,13,,,
86916974,78812690,47,C,20,,,
86914909,78812691,11,C,23,,,
86914910,78812692,16,C,20,,,
86914911,78812692,35,C,20,,,
86923554,78812695,47,C,5,,,
86916975,78812696,45,C,25,,,
86916976,78812696,11,C,25,,,
86921226,78812697,51,C,20,,,
86916977,78812698,7,C,20,,,
86921227,78812699,5,C,13,,,
86916978,78812700,16,C,21,,,
86916979,78812700,35,C,21,,,
86916980,78812701,14,C,38,,,
86916981,78812701,2,C,38,,,
86916982,78812701,41,C,38,,,
86916983,78812701,46,C,38,,,
86919085,78812702,11,C,25,,,
86924607,78813781,45,C,20,,,
86916959,78812618,41,C,20,,,
86914895,78812620,47,C,25,,,
86918844,78812621,5,C,18,,,
86918845,78812622,5,C,20,,,
86914896,78812623,46,C,20,,,
86921218,78812624,49,C,7,0,N,
86921668,78812625,16,C,13,,,
86921669,78812625,35,C,13,,,
86919070,78812626,35,C,18,,,
86914897,78812627,49,C,20,0,N,
86914898,78812629,45,C,21,,,
86914899,78812629,21,C,21,,,
86914900,78812630,5,C,20,,,
86922423,78812631,16,C,25,,,
86922424,78812631,35,C,25,,,
86914901,78812632,47,C,20,,,
86919071,78812633,41,C,20,,,
86919072,78812633,46,C,20,,,
86916960,78812634,49,C,20,0,N,
86916961,78812635,51,C,20,,,
86922785,78812636,11,C,21,,,
86922786,78812636,2,C,21,,,
86919073,78812637,5,C,20,,,
86914902,78812638,45,C,20,,,
86916962,78812639,5,C,20,,,
86922787,78812640,35,C,13,,,
86919074,78812641,5,C,20,,,
86922425,78812642,45,C,20,,,
86922426,78812642,41,C,20,,,
86916963,78812643,45,C,20,,,
86916964,78812643,46,C,20,,,
86922427,78812644,51,C,20,,,
86919078,78812656,49,C,7,0,N,
86919079,78812657,47,C,20,,,
86923552,78812694,2,C,46,,,
86923553,78812694,46,C,46,,,
86921229,78812710,47,C,20,,,
86921230,78812710,11,C,20,,,
86922773,78811609,47,C,25,,,
86922774,78811609,5,C,25,,,
86922775,78811610,45,C,46,,,
86914884,78811611,5,C,13,,,
86921210,78811612,45,C,5,,,
86921211,78811612,5,C,5,,,
86919059,78811613,51,C,20,,,
86921212,78811614,16,C,20,,,
86921213,78811615,23,C,8,,,
86922776,78811616,16,C,13,,,
86918832,78811617,49,C,20,0,N,
86921214,78811618,5,C,20,,,
86916951,78811619,49,C,20,0,N,
86922777,78811620,45,C,25,,,
86914885,78811621,49,C,20,0,N,
86921215,78811622,51,C,20,,,
86918833,78811623,44,C,3,,,
86922778,78811624,5,C,20,,,
86919060,78811625,51,C,3,,,
86921662,78811626,21,C,18,,,
86919061,78811627,8,C,20,,,
86914886,78811628,14,C,18,,,
86922779,78811629,50,C,14,,,
86922780,78811629,5,C,14,,,
86921663,78811630,45,C,46,,,
86914887,78811631,47,C,2,,,
86914888,78811636,11,C,20,,,
86914889,78811636,16,C,20,,,
86922781,78811641,51,C,20,,,
86903900,78803573,14,C,18,,,
86896654,78803574,47,C,20,,,
86901681,78803575,51,C,8,,,
86902398,78803576,23,C,8,,,
86901682,78803577,23,C,8,,,
86902399,78803578,37,C,20,,,
86911469,78803579,47,C,20,,,
86902400,78803580,23,C,8,,,
86911470,78803581,16,C,20,,,
86901683,78803582,23,C,8,,,
86896908,78803583,49,A,20,0,N,
86896655,78803584,23,C,8,,,
86903901,78803585,11,C,2,,,
86903902,78803586,49,C,20,0,N,
86911471,78803587,23,C,8,,,
86905474,78804593,23,C,8,,,
86896915,78804586,23,C,8,,,
