offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
82356556,73071276,0,,,,,,,,
82356559,73071279,0,,,,,,,,
82356570,73071288,1,5,39,M,2,,,,
82358420,73073126,0,,,,,,,,
82356614,73071329,0,,,,,,,,
82356520,73070479,1,5,28,M,0,,,,
82356527,73070485,0,,,,,,,,
82356529,73070487,1,5,41,M,1,,,,
82356530,73070488,0,,,,,,,,
82356531,73070489,0,,,,,,,,
82356533,73070491,1,5,21,M,2,,,,
82356535,73070493,0,,,,,,,,
82360055,73073242,1,5,45,M,1,,,,
82356557,73071277,1,5,18,M,1,,,,
82356558,73071278,0,,,,,,,,
82356561,73071281,0,,,,,,,,
82356564,73071282,3,5,17,M,1,,,,
82356563,73071282,2,5,18,M,1,,,,
82356562,73071282,1,5,18,M,1,,,,
82356565,73071283,0,,,,,,,,
82356567,73071285,1,5,18,M,1,,,,
82356568,73071286,1,5,53,M,1,,,,
82356569,73071287,1,5,38,F,1,,,,
82356571,73071289,1,5,43,M,1,,,,
82356572,73071290,0,,,,,,,,
82356575,73071292,0,,,,,,,,
82356576,73071293,0,,,,,,,,
82356577,73071294,1,5,21,M,1,,,,
82356578,73071295,0,,,,,,,,
82356579,73071296,1,5,16,M,1,,,,
82356580,73071297,0,,,,,,,,
82356581,73071298,1,5,14,M,1,,,,
82356582,73071299,0,,,,,,,,
82356583,73071300,0,,,,,,,,
82356585,73071302,1,5,42,M,1,,,,
82356586,73071303,1,5,27,M,2,,,,
82356587,73071304,1,5,26,M,1,,,,
82356588,73071305,0,,,,,,,,
82356589,73071306,1,5,24,F,2,,,,
82356590,73071307,1,5,40,M,1,,,,
82356592,73071309,2,5,28,M,1,,,,
82356591,73071309,1,5,23,F,1,,,,
82356593,73071310,1,5,32,M,2,,,,
82356595,73071311,2,5,24,F,1,,,,
82356594,73071311,1,5,21,M,1,,,,
82356596,73071312,0,,,,,,,,
82356597,73071313,1,5,29,M,2,,,,
82356598,73071314,0,,,,,,,,
82356601,73071316,2,5,46,F,1,,,,
82356600,73071316,1,5,48,F,0,,,,
82356602,73071317,0,,,,,,,,
82356603,73071318,0,,,,,,,,
82356604,73071319,0,,,,,,,,
82356605,73071320,1,5,46,M,1,,,,
82356606,73071321,1,5,70,M,4,,,,
82356607,73071322,1,5,17,M,1,,,,
82356608,73071323,1,5,15,M,1,,,,
82356609,73071324,0,,,,,,,,
82356610,73071325,1,5,54,F,1,,,,
82356613,73071328,0,,,,,,,,
82356615,73071330,0,,,,,,,,
82356617,73071332,1,5,18,F,1,,,,
82356618,73071333,0,,,,,,,,
82358299,73072257,1,5,28,F,1,,,,
82358330,73072281,0,,,,,,,,
82360056,73073243,1,5,36,M,1,,,,
82360057,73073244,1,5,23,F,1,,,,
82360058,73073245,1,5,16,M,0,,,,
82360059,73073246,1,5,34,F,1,,,,
82360060,73073247,1,5,20,M,1,,,,
82360061,73073248,1,5,21,F,1,,,,
82358223,73072184,1,5,27,F,1,,,,
82358226,73072187,0,,,,,,,,
82358231,73072192,0,,,,,,,,
82358262,73072222,1,5,34,M,1,,,,
82358271,73072231,0,,,,,,,,
82356611,73071326,0,,,,,,,,
82356612,73071327,0,,,,,,,,
82356616,73071331,0,,,,,,,,
82356620,73071334,2,5,20,M,1,,,,
82356619,73071334,1,5,21,M,1,,,,
82356621,73071335,0,,,,,,,,
82356622,73071336,1,5,22,M,1,,,,
82358289,73072247,0,,,,,,,,
82358298,73072256,1,5,21,M,2,,,,
82358318,73072271,1,5,43,M,1,,,,
82356624,73071337,2,5,27,M,1,,,,
82356623,73071337,1,5,20,F,1,,,,
82356625,73071338,0,,,,,,,,
82356626,73071339,1,5,32,M,1,,,,
82356627,73071340,0,,,,,,,,
82356628,73071341,0,,,,,,,,
82356630,73071342,2,5,34,M,1,,,,
82356629,73071342,1,5,22,F,1,,,,
82356632,73071343,2,5,24,F,1,,,,
82356631,73071343,1,5,22,M,1,,,,
82356633,73071344,0,,,,,,,,
82356634,73071345,0,,,,,,,,
82356635,73071346,0,,,,,,,,
82356636,73071347,0,,,,,,,,
82356638,73071348,2,5,19,F,1,,,,
82356637,73071348,1,5,22,F,1,,,,
82356639,73071349,0,,,,,,,,
82356640,73071350,0,,,,,,,,
82356641,73071351,1,5,22,M,1,,,,
82356642,73071352,1,5,33,M,2,,,,
82356643,73071353,0,,,,,,,,
82356644,73071354,1,5,23,M,2,,,,
82356645,73071355,1,5,57,F,1,,,,
82356646,73071356,1,5,35,F,1,,,,
82356647,73071357,0,,,,,,,,
82358156,73071358,1,5,27,F,1,,,,
82358157,73071359,0,,,,,,,,
82358158,73071360,1,5,32,F,2,,,,
82358160,73071361,2,5,21,M,2,,,,
82358159,73071361,1,5,22,F,2,,,,
82358161,73071362,0,,,,,,,,
82358162,73071363,0,,,,,,,,
82358163,73071364,1,5,20,M,1,,,,
82358164,73071365,1,5,17,M,2,,,,
82358166,73071366,2,5,33,M,0,,,,
82358165,73071366,1,5,34,F,0,,,,
82358167,73071367,0,,,,,,,,
82358168,73071368,1,5,23,F,1,,,,
82358169,73071369,0,,,,,,,,
82358364,73072311,0,,,,,,,,
82360029,73073217,1,5,37,M,1,,,,
82360044,73073231,0,,,,,,,,
82358173,73071371,1,5,20,M,1,,,,
82358179,73071375,2,5,22,F,2,,,,
82358178,73071375,1,5,37,M,2,,,,
82358183,73071379,0,,,,,,,,
82358184,73071380,0,,,,,,,,
82358190,73071385,1,5,30,F,1,,,,
82358192,73071387,0,,,,,,,,
82358203,73071398,1,5,32,M,4,,,,
82358212,73071407,1,5,58,M,1,,,,
82358217,73072179,1,5,51,M,1,,,,
82358218,73072180,0,,,,,,,,
82358219,73072181,0,,,,,,,,
82358221,73072182,2,5,55,M,1,,,,
82358220,73072182,1,5,33,M,1,,,,
82358222,73072183,0,,,,,,,,
82358224,73072185,1,5,20,M,2,,,,
82358225,73072186,0,,,,,,,,
82358227,73072188,0,,,,,,,,
82358228,73072189,0,,,,,,,,
82358229,73072190,0,,,,,,,,
82358230,73072191,0,,,,,,,,
82358233,73072194,0,,,,,,,,
82358235,73072196,1,5,55,M,1,,,,
82358236,73072197,0,,,,,,,,
82358237,73072198,0,,,,,,,,
82358240,73072201,0,,,,,,,,
82358241,73072202,1,5,40,F,1,,,,
82358242,73072203,1,5,28,M,2,,,,
82358244,73072205,0,,,,,,,,
82358247,73072208,1,5,55,M,1,,,,
82358251,73072212,0,,,,,,,,
82358252,73072213,0,,,,,,,,
82358253,73072214,0,,,,,,,,
82358256,73072216,2,5,48,F,1,,,,
82358255,73072216,1,5,54,M,1,,,,
82358259,73072219,1,5,19,F,1,,,,
82358263,73072223,1,5,34,F,1,,,,
82358265,73072225,0,,,,,,,,
82358267,73072227,1,6,,F,2,,,,
82358269,73072229,1,5,20,F,1,,,,
82358281,73072239,0,,,,,,,,
82358290,73072248,1,5,27,M,1,,,,
82358329,73072280,1,5,26,F,2,,,,
82358349,73072297,1,5,47,M,1,,,,
82360015,73073207,0,,,,,,,,
82360062,73073249,1,5,21,M,1,,,,
82360063,73073250,1,5,46,F,1,,,,
82358172,73071370,3,5,29,M,2,,,,
82358171,73071370,2,5,25,M,1,,,,
82358170,73071370,1,5,32,M,1,,,,
82358174,73071372,1,5,24,F,1,,,,
82358175,73071372,2,5,30,M,1,,,,
82358176,73071373,1,5,18,M,1,,,,
82358177,73071374,1,5,63,M,1,,,,
82358181,73071377,0,,,,,,,,
82358182,73071378,1,5,32,M,2,,,,
82358185,73071381,0,,,,,,,,
82358186,73071382,1,5,28,F,1,,,,
82358187,73071383,1,5,52,M,1,,,,
82358189,73071384,2,5,39,M,1,,,,
82358188,73071384,1,5,23,M,1,,,,
82358191,73071386,1,5,33,F,1,,,,
82358193,73071388,0,,,,,,,,
82358194,73071389,0,,,,,,,,
82358195,73071390,1,5,41,M,1,,,,
82358196,73071391,1,5,21,M,1,,,,
82358197,73071392,1,5,21,M,1,,,,
82358198,73071393,1,5,25,M,1,,,,
82358199,73071394,1,5,47,M,2,,,,
82358200,73071395,1,5,23,F,1,,,,
82358201,73071396,0,,,,,,,,
82358202,73071397,0,,,,,,,,
82358204,73071399,0,,,,,,,,
82358205,73071400,1,5,58,M,0,,,,
82358206,73071401,0,,,,,,,,
82358207,73071402,0,,,,,,,,
82358208,73071403,1,5,48,M,2,,,,
82358209,73071404,1,5,29,F,1,,,,
82358210,73071405,0,,,,,,,,
82358211,73071406,1,5,37,M,1,,,,
82358213,73071408,1,5,51,M,1,,,,
82358214,73071409,1,5,47,M,2,,,,
82358215,73071410,0,,,,,,,,
82358216,73071411,1,5,22,M,1,,,,
82358382,73072327,1,5,49,M,1,,,,
82358387,73072332,1,5,31,M,2,,,,
82358234,73072195,0,,,,,,,,
82358238,73072199,1,5,44,M,1,,,,
82358239,73072200,0,,,,,,,,
82358243,73072204,0,,,,,,,,
82358245,73072206,1,5,16,M,1,,,,
82358246,73072207,1,5,18,M,1,,,,
82358248,73072209,0,,,,,,,,
82358249,73072210,0,,,,,,,,
82358250,73072211,0,,,,,,,,
82358254,73072215,1,5,44,M,1,,,,
82358257,73072217,1,5,31,F,1,,,,
82358258,73072218,1,5,17,M,2,,,,
82358260,73072220,0,,,,,,,,
82358261,73072221,1,5,24,F,1,,,,
82358264,73072224,0,,,,,,,,
82358268,73072228,0,,,,,,,,
82358270,73072230,0,,,,,,,,
82358272,73072232,0,,,,,,,,
82358273,73072233,0,,,,,,,,
82358274,73072234,0,,,,,,,,
82358276,73072235,2,5,25,M,1,,,,
82358275,73072235,1,5,22,M,1,,,,
82358278,73072236,2,5,54,M,1,,,,
82358277,73072236,1,5,53,F,1,,,,
82358279,73072237,0,,,,,,,,
82358280,73072238,0,,,,,,,,
82358282,73072240,1,5,37,F,1,,,,
82358283,73072241,0,,,,,,,,
82358284,73072242,0,,,,,,,,
82358447,73073152,1,5,42,F,1,,,,
82358285,73072243,1,5,50,M,1,,,,
82358286,73072244,0,,,,,,,,
82358287,73072245,0,,,,,,,,
82358288,73072246,1,5,36,M,1,,,,
82358291,73072249,1,5,27,M,1,,,,
82358292,73072250,0,,,,,,,,
82358293,73072251,1,5,19,M,1,,,,
82358295,73072253,1,5,23,M,1,,,,
82358296,73072254,0,,,,,,,,
82358300,73072258,1,5,17,M,1,,,,
82358307,73072263,2,5,58,F,0,,,,
82358306,73072263,1,5,41,M,1,,,,
82358312,73072266,0,,,,,,,,
82358333,73072284,1,5,21,M,2,,,,
82358338,73072289,0,,,,,,,,
82358342,73072292,1,5,35,F,2,,,,
82358343,73072293,0,,,,,,,,
82358361,73072308,1,5,31,M,1,,,,
82358362,73072309,0,,,,,,,,
82360033,73073221,0,,,,,,,,
82360036,73073224,0,,,,,,,,
82360041,73073228,2,5,34,M,1,,,,
82360040,73073228,1,5,28,M,1,,,,
82360064,73073251,1,5,39,M,1,,,,
82360066,73073252,2,5,14,F,1,,,,
82360065,73073252,1,5,17,F,1,,,,
82358417,73073123,0,,,,,,,,
82358438,73073144,1,5,24,M,1,,,,
82358294,73072252,0,,,,,,,,
82358297,73072255,1,5,21,M,1,,,,
82358301,73072259,1,5,22,M,1,,,,
82358302,73072260,1,5,19,F,1,,,,
82358303,73072261,0,,,,,,,,
82358305,73072262,2,5,36,M,1,,,,
82358304,73072262,1,5,38,M,1,,,,
82358308,73072264,1,5,22,F,2,,,,
82358309,73072264,2,5,20,M,1,,,,
82358311,73072265,2,5,19,F,1,,,,
82358310,73072265,1,5,23,F,1,,,,
82358313,73072267,1,5,33,F,1,,,,
82358315,73072268,2,5,33,F,1,,,,
82358314,73072268,1,5,32,M,1,,,,
82358316,73072269,1,5,27,M,1,,,,
82358317,73072270,1,5,43,M,1,,,,
82358319,73072272,1,5,27,M,1,,,,
82358320,73072273,1,5,21,M,1,,,,
82358321,73072274,0,,,,,,,,
82358322,73072275,0,,,,,,,,
82358323,73072276,1,5,32,M,1,,,,
82358324,73072277,1,5,21,M,1,,,,
82358325,73072277,2,5,20,F,2,,,,
82358327,73072278,2,5,41,F,1,,,,
82358326,73072278,1,5,39,M,1,,,,
82360011,73073203,1,5,38,M,1,,,,
82358328,73072279,1,5,26,M,1,,,,
82358331,73072282,1,5,49,M,1,,,,
82358332,73072283,0,,,,,,,,
82358334,73072285,1,5,33,M,2,,,,
82358335,73072286,1,5,44,F,1,,,,
82358336,73072287,0,,,,,,,,
82358337,73072288,0,,,,,,,,
82358339,73072290,1,5,58,M,2,,,,
82358340,73072291,1,5,31,F,1,,,,
82358341,73072291,2,5,28,M,1,,,,
82358344,73072294,1,5,29,M,1,,,,
82358346,73072295,2,5,22,M,2,,,,
82358345,73072295,1,5,27,M,2,,,,
82358347,73072295,3,5,22,M,2,,,,
82358348,73072296,1,5,35,M,1,,,,
82358350,73072298,0,,,,,,,,
82358351,73072299,1,5,58,M,1,,,,
82358352,73072300,1,5,25,M,2,,,,
82358353,73072301,1,5,56,M,1,,,,
82358354,73072302,0,,,,,,,,
82358356,73072304,0,,,,,,,,
82358357,73072305,0,,,,,,,,
82358360,73072307,0,,,,,,,,
82358368,73072314,2,5,12,M,1,,,,
82358367,73072314,1,5,9,M,1,,,,
82360020,73073210,1,5,37,M,1,,,,
82360042,73073229,0,,,,,,,,
82360067,73073253,1,5,56,M,1,,,,
82360068,73073254,1,5,51,M,1,,,,
82358386,73072331,1,5,35,M,1,,,,
82358390,73073100,1,5,24,M,2,,,,
82358391,73073101,0,,,,,,,,
82358392,73073102,0,,,,,,,,
82358393,73073103,0,,,,,,,,
82358394,73073104,0,,,,,,,,
82358395,73073105,1,5,24,M,2,,,,
82358399,73073107,1,5,19,F,2,,,,
82358401,73073109,0,,,,,,,,
82358402,73073110,0,,,,,,,,
82358404,73073112,1,5,22,M,1,,,,
82358414,73073120,2,5,38,F,1,,,,
82358413,73073120,1,5,37,M,1,,,,
82358416,73073122,0,,,,,,,,
82358419,73073125,1,5,22,F,1,,,,
82358422,73073128,1,5,60,M,1,,,,
82358426,73073132,1,5,23,M,1,,,,
82358431,73073137,1,6,,U,0,,,,
82358434,73073140,1,5,52,M,1,,,,
82358440,73073146,0,,,,,,,,
82359970,73073164,0,,,,,,,,
82359982,73073176,1,5,43,M,1,,,,
82359983,73073177,1,5,55,M,1,,,,
82359995,73073189,1,5,64,M,1,,,,
82359999,73073193,1,5,21,F,0,,,,
82360009,73073201,0,,,,,,,,
82358355,73072303,0,,,,,,,,
82358359,73072306,2,5,17,F,4,,,,
82358358,73072306,1,5,18,M,1,,,,
82358363,73072310,1,5,38,F,1,,,,
82358365,73072312,1,5,58,U,0,,,,
82358366,73072313,1,5,28,M,1,,,,
82358369,73072315,0,,,,,,,,
82358370,73072316,0,,,,,,,,
82358371,73072317,0,,,,,,,,
82358372,73072318,0,,,,,,,,
82358373,73072319,1,5,32,M,1,,,,
82358374,73072320,1,5,46,F,1,,,,
82358376,73072321,2,5,21,F,1,,,,
82358375,73072321,1,5,24,F,1,,,,
82358377,73072322,1,5,26,M,1,,,,
82358378,73072323,0,,,,,,,,
82358379,73072324,1,5,26,M,1,,,,
82360069,73073255,1,5,46,M,1,,,,
82360070,73073256,1,5,29,M,1,,,,
82358380,73072325,0,,,,,,,,
82358381,73072326,0,,,,,,,,
82358383,73072328,0,,,,,,,,
82358384,73072329,0,,,,,,,,
82358385,73072330,1,5,26,M,1,,,,
82358388,73072333,1,5,35,M,2,,,,
82358389,73072334,1,5,21,M,1,,,,
82358398,73073106,3,5,22,F,1,,,,
82358397,73073106,2,5,22,F,1,,,,
82358396,73073106,1,5,22,M,1,,,,
82358400,73073108,0,,,,,,,,
82358403,73073111,1,5,67,F,1,,,,
82358405,73073113,1,5,25,M,1,,,,
82358406,73073114,1,5,29,M,1,,,,
82358407,73073115,0,,,,,,,,
82358408,73073116,1,5,21,M,1,,,,
82358410,73073117,2,5,22,M,1,,,,
82358409,73073117,1,5,18,M,1,,,,
82358411,73073118,1,5,29,M,4,,,,
82358412,73073119,1,5,26,M,1,,,,
82358415,73073121,0,,,,,,,,
82358418,73073124,1,5,19,M,1,,,,
82358421,73073127,0,,,,,,,,
82358423,73073129,1,5,52,M,1,,,,
82358424,73073130,1,5,38,M,1,,,,
82358425,73073131,0,,,,,,,,
82358427,73073133,1,6,,M,1,,,,
82358428,73073134,0,,,,,,,,
82358429,73073135,0,,,,,,,,
82358430,73073136,1,5,28,M,1,,,,
82358432,73073138,1,5,26,M,1,,,,
82358433,73073139,1,5,64,M,1,,,,
82358435,73073141,1,5,19,M,1,,,,
82358436,73073142,1,5,56,M,1,,,,
82358437,73073143,1,5,21,M,2,,,,
82358439,73073145,0,,,,,,,,
82358441,73073147,1,5,19,M,1,,,,
82358442,73073148,1,5,19,M,1,,,,
82358444,73073149,2,5,24,M,2,,,,
82358443,73073149,1,5,51,M,1,,,,
82358445,73073150,1,5,28,M,1,,,,
82358446,73073151,1,6,,M,1,,,,
82358448,73073153,0,,,,,,,,
82358449,73073154,1,5,24,F,2,,,,
82358450,73073155,0,,,,,,,,
82359961,73073156,1,5,50,M,1,,,,
82359963,73073158,1,5,51,M,1,,,,
82359973,73073167,0,,,,,,,,
82359979,73073173,0,,,,,,,,
82360010,73073202,1,5,31,F,1,,,,
82360013,73073205,1,5,29,M,1,,,,
82360016,73073208,0,,,,,,,,
82360023,73073212,1,5,40,M,1,,,,
82360025,73073214,1,5,44,M,1,,,,
82360027,73073215,2,5,32,M,1,,,,
82360026,73073215,1,5,35,F,1,,,,
82360028,73073216,1,5,53,M,1,,,,
82360030,73073218,1,5,23,M,1,,,,
82360031,73073219,1,5,19,M,1,,,,
82360039,73073227,1,5,22,F,1,,,,
82359962,73073157,1,5,37,M,1,,,,
82359964,73073159,1,5,23,F,1,,,,
82359965,73073160,1,5,25,M,4,,,,
82359966,73073161,1,5,32,M,2,,,,
82359967,73073161,2,5,32,F,1,,,,
82359968,73073162,1,5,29,M,2,,,,
82359969,73073163,1,5,27,M,1,,,,
82359971,73073165,0,,,,,,,,
82359972,73073166,1,5,28,M,1,,,,
82359974,73073168,1,5,27,M,1,,,,
82359975,73073169,0,,,,,,,,
82359976,73073170,1,5,20,F,1,,,,
82359977,73073171,1,5,16,M,1,,,,
82359978,73073172,0,,,,,,,,
82359980,73073174,1,5,23,M,1,,,,
82359981,73073175,1,5,27,F,1,,,,
82359984,73073178,0,,,,,,,,
82359985,73073179,0,,,,,,,,
82359986,73073180,0,,,,,,,,
82359987,73073181,1,5,45,M,1,,,,
82359988,73073182,1,5,21,M,1,,,,
82359989,73073183,0,,,,,,,,
82359990,73073184,0,,,,,,,,
82359991,73073185,1,5,20,M,1,,,,
82359992,73073186,1,5,14,M,2,,,,
82359993,73073187,1,5,48,M,2,,,,
82359994,73073188,0,,,,,,,,
82359996,73073190,1,5,26,F,2,,,,
82359997,73073191,1,5,23,F,2,,,,
82359998,73073192,1,5,29,F,2,,,,
82360000,73073194,0,,,,,,,,
82360001,73073195,0,,,,,,,,
82360003,73073196,2,5,18,M,1,,,,
82360002,73073196,1,5,18,M,1,,,,
82360004,73073197,0,,,,,,,,
82360005,73073198,1,5,45,M,2,,,,
82360007,73073199,2,5,25,M,2,,,,
82360006,73073199,1,5,25,F,2,,,,
82360008,73073200,0,,,,,,,,
82360012,73073204,0,,,,,,,,
82360014,73073206,1,5,30,M,1,,,,
82360019,73073209,3,5,17,F,1,,,,
82360018,73073209,2,5,22,M,1,,,,
82360017,73073209,1,5,18,F,1,,,,
82360022,73073211,2,5,49,F,1,,,,
82360021,73073211,1,5,68,F,1,,,,
82360024,73073213,1,5,26,F,2,,,,
82360032,73073220,1,5,33,M,2,,,,
82360034,73073222,1,5,32,F,1,,,,
82360035,73073223,0,,,,,,,,
82360037,73073225,1,5,31,F,1,,,,
82360038,73073226,1,5,33,M,1,,,,
82360043,73073230,0,,,,,,,,
82360045,73073232,0,,,,,,,,
82360071,73073257,1,5,20,F,1,,,,
82360072,73074024,1,5,22,F,1,,,,
82360073,73074025,1,5,56,M,1,,,,
82360075,73074026,2,5,22,M,1,,,,
82360074,73074026,1,5,22,M,1,,,,
82360076,73074027,0,,,,,,,,
82360077,73074028,1,5,19,M,1,,,,
82360079,73074029,2,5,16,M,2,,,,
82360078,73074029,1,5,16,M,2,,,,
82360080,73074030,1,5,15,M,1,,,,
82360081,73074031,1,5,26,F,1,,,,
82360082,73074032,0,,,,,,,,
82360083,73074033,0,,,,,,,,
82360084,73074034,0,,,,,,,,
82360085,73074035,1,5,22,M,1,,,,
82360086,73074036,0,,,,,,,,
82360087,73074037,1,5,23,F,1,,,,
82360091,73074041,0,,,,,,,,
82360108,73074057,1,5,51,M,1,,,,
82360088,73074038,0,,,,,,,,
82360089,73074039,1,5,19,M,1,,,,
82360090,73074040,1,5,33,F,1,,,,
82360092,73074042,1,5,18,M,1,,,,
82360093,73074043,1,5,20,M,1,,,,
82360095,73074044,2,5,20,M,1,,,,
82360094,73074044,1,5,19,M,1,,,,
82360096,73074045,1,5,21,M,1,,,,
82360097,73074046,0,,,,,,,,
82360098,73074047,1,5,30,M,1,,,,
82360099,73074048,1,5,30,M,1,,,,
82360100,73074049,1,5,24,F,1,,,,
82360101,73074050,0,,,,,,,,
82360102,73074051,1,5,21,F,2,,,,
82360103,73074052,1,5,24,F,1,,,,
82360104,73074053,1,5,39,M,1,,,,
82360105,73074054,0,,,,,,,,
82360107,73074056,0,,,,,,,,
82360106,73074055,0,,,,,,,,
82360109,73074058,1,5,20,M,2,,,,
82360110,73074059,0,,,,,,,,
82360111,73074060,1,5,24,M,2,,,,
82360113,73074061,2,5,19,M,2,,,,
82360112,73074061,1,5,19,M,2,,,,
82360114,73074062,1,5,68,M,1,,,,
82360115,73074063,1,5,26,M,2,,,,
82360116,73074064,0,,,,,,,,
82360117,73074065,1,5,26,M,2,,,,
82360120,73074066,3,5,16,M,1,,,,
82360119,73074066,2,5,18,M,1,,,,
82360118,73074066,1,5,18,M,1,,,,
82360121,73074067,1,5,20,M,1,,,,
82360122,73074068,1,5,15,F,1,,,,
82360123,73074069,0,,,,,,,,
82360124,73074070,0,,,,,,,,
82360129,73074075,0,,,,,,,,
82360130,73074076,0,,,,,,,,
82360162,73074102,0,,,,,,,,
82360125,73074071,1,5,35,M,1,,,,
82360126,73074072,1,5,29,M,1,,,,
82360127,73074073,1,5,51,M,2,,,,
82360128,73074074,1,6,,U,0,,,,
82360131,73074077,1,5,31,M,1,,,,
82360132,73074078,1,5,41,F,1,,,,
82360133,73074079,1,5,29,F,2,,,,
82360134,73074080,1,5,14,F,1,,,,
82360135,73074081,0,,,,,,,,
82360138,73074082,3,5,29,F,1,,,,
82360137,73074082,2,5,24,M,1,,,,
82360136,73074082,1,5,30,M,2,,,,
82360139,73074083,0,,,,,,,,
82360145,73074089,0,,,,,,,,
82360148,73074092,1,5,18,F,1,,,,
82360140,73074084,1,5,29,F,1,,,,
82360141,73074085,0,,,,,,,,
82360142,73074086,0,,,,,,,,
82360143,73074087,1,5,23,M,1,,,,
82360144,73074088,1,5,27,M,1,,,,
82360146,73074090,0,,,,,,,,
82360147,73074091,0,,,,,,,,
82360149,73074093,0,,,,,,,,
82360150,73074094,0,,,,,,,,
82360151,73074095,1,5,25,M,1,,,,
82360152,73074096,1,5,23,M,1,,,,
82360153,73074097,1,6,,M,1,,,,
82360154,73074097,2,6,,M,2,,,,
82360155,73074098,1,5,21,M,2,,,,
82360156,73074099,0,,,,,,,,
82360157,73074100,0,,,,,,,,
82360164,73074104,0,,,,,,,,
82360178,73074118,0,,,,,,,,
82360161,73074101,4,5,21,M,1,,,,
82360160,73074101,3,5,19,F,1,,,,
82360159,73074101,2,5,19,F,1,,,,
82360158,73074101,1,5,18,F,1,,,,
82360163,73074103,1,5,46,M,1,,,,
82360165,73074105,1,5,46,M,1,,,,
82360166,73074106,0,,,,,,,,
82360167,73074107,0,,,,,,,,
82360168,73074108,0,,,,,,,,
82360169,73074109,1,5,39,F,1,,,,
82360170,73074110,0,,,,,,,,
82360171,73074111,0,,,,,,,,
82360172,73074112,0,,,,,,,,
82360173,73074113,0,,,,,,,,
82360174,73074114,0,,,,,,,,
82360175,73074115,1,5,51,M,1,,,,
82360176,73074116,1,5,7,M,2,,,,
82360177,73074117,0,,,,,,,,
82360179,73074119,0,,,,,,,,
82360180,73074120,0,,,,,,,,
82360181,73074121,1,5,21,M,1,,,,
82360182,73074122,0,,,,,,,,
82360184,73074123,2,5,49,F,1,,,,
82360183,73074123,1,5,20,M,1,,,,
82360185,73074124,0,,,,,,,,
82360199,73074137,1,5,26,F,1,,,,
82360186,73074125,1,5,21,M,1,,,,
82360187,73074126,1,5,66,M,1,,,,
82360188,73074127,1,5,33,F,1,,,,
82360189,73074128,1,5,13,M,1,,,,
82360191,73074129,2,5,18,M,1,,,,
82360190,73074129,1,5,17,F,1,,,,
82360192,73074130,0,,,,,,,,
82360193,73074131,1,5,26,M,1,,,,
82360194,73074132,0,,,,,,,,
82360195,73074133,1,5,20,F,1,,,,
82360196,73074134,1,5,29,F,1,,,,
82360197,73074135,1,5,20,M,1,,,,
82360198,73074136,1,5,27,M,2,,,,
82360200,73074138,1,5,20,M,1,,,,
82360202,73074139,2,5,19,M,1,,,,
82360201,73074139,1,5,19,M,1,,,,
82360203,73074140,0,,,,,,,,
82360204,73074141,0,,,,,,,,
82360205,73074142,0,,,,,,,,
82360206,73074143,0,,,,,,,,
82360207,73074144,1,5,24,M,2,,,,
82360210,73074147,1,5,40,F,1,,,,
82360208,73074145,1,5,26,F,1,,,,
82360209,73074146,0,,,,,,,,
82360211,73074148,1,5,37,M,1,,,,
82360212,73074149,1,5,23,M,1,,,,
82360213,73074150,0,,,,,,,,
82360214,73074151,0,,,,,,,,
82360215,73074152,1,5,30,M,2,,,,
82360216,73074153,1,5,21,F,2,,,,
82360217,73074154,0,,,,,,,,
82360218,73074155,0,,,,,,,,
82360219,73074156,1,5,24,F,1,,,,
82360220,73074157,1,5,22,M,0,,,,
82360221,73074158,1,5,20,F,2,,,,
82360222,73074159,1,5,23,M,1,,,,
82360223,73074160,1,5,20,F,2,,,,
82360224,73074161,0,,,,,,,,
82360225,73074162,0,,,,,,,,
82360226,73074163,0,,,,,,,,
82360227,73074164,1,5,22,M,2,,,,
82360228,73074165,1,5,48,F,1,,,,
82360229,73074166,0,,,,,,,,
82360230,73074167,1,5,17,F,1,,,,
82360231,73074168,0,,,,,,,,
82360232,73074169,1,5,33,M,1,,,,
82360233,73074170,0,,,,,,,,
82360234,73074171,0,,,,,,,,
82360235,73074172,0,,,,,,,,
82360236,73074173,0,,,,,,,,
82360237,73074174,0,,,,,,,,
82360239,73074176,0,,,,,,,,
82361786,73074990,0,,,,,,,,
82360238,73074175,0,,,,,,,,
82360240,73074177,0,,,,,,,,
82360241,73074952,0,,,,,,,,
82360242,73074953,1,5,33,M,1,,,,
82360243,73074954,1,5,22,F,2,,,,
82360244,73074955,1,5,21,M,1,,,,
82360245,73074956,1,5,19,M,2,,,,
82360246,73074957,0,,,,,,,,
82360247,73074958,1,5,33,M,1,,,,
82360248,73074959,1,5,20,M,1,,,,
82360249,73074960,1,5,23,M,2,,,,
82360250,73074961,1,5,23,M,1,,,,
82360251,73074962,0,,,,,,,,
82360252,73074963,0,,,,,,,,
82360253,73074964,1,5,29,F,1,,,,
82360254,73074965,1,5,11,F,2,,,,
82360255,73074966,1,5,27,M,1,,,,
82361762,73074967,0,,,,,,,,
82361763,73074968,1,5,25,M,1,,,,
82361764,73074969,1,5,24,M,2,,,,
82361765,73074970,1,5,20,F,1,,,,
82361766,73074971,1,5,18,F,1,,,,
82361767,73074972,0,,,,,,,,
82361768,73074973,1,5,24,M,1,,,,
82361769,73074974,0,,,,,,,,
